"Tempo (s)","Vazao no nucleo (%)","Temperatura na perna quente (C)","Temperatura na perna fria (C)","Vazao no nucleo (kg/s)","Nivel no gerador de vapor - Faixa larga (%)","Nivel no gerador de vapor - Faixa estreita (%)","Pressao no gerador de vapor (Mpa)","Vazao de agua de alimentacao (kg/s)","Vazao de vapor (kg/s)","Vazao no circuito primario (kg/s)","Pressao no sistema primario (Mpa)","Potencia Termica (%)","Potencia Nuclear (%)","Margem de sub-resfriamento (C)","Nivel do pressurizador (%)","Temperatura media no primario (C)","acidente"
"47","26.074499419535","299.25203640403","296.89236088453","46938.140320853","1.8798614616085","54.518125156886","8.58089094207","31.059555709549","-5.6040141494113","22.653895898268","13.277307491262","2.5033914352977","3.4833151522485","43.334366064378","43.677709983871","297.57488653841","blackout"
"48","23.993355761346","298.32800942875","296.02885951623","46966.486654247","0.42547807177067","56.553077381871","8.2213758425179","31.418736154143","-3.7303012991269","22.039817276435","13.77559779397","4.766832544426","3.6290676974991","43.753048432089","43.453285978703","298.60162108513","blackout"
"49","22.857889373083","300.58095881085","294.9433212551","46996.309098262","0.57928563212701","56.093910263758","8.1262301385509","32.159163316962","11.732853245274","22.553956762936","15.79384967592","2.459939559604","4.110187596876","44.757512066691","43.464930414078","298.09586977757","blackout"
"50","22.065585155643","297.4727675424","294.16767107355","47029.579336081","-0.14391204299901","55.58898289464","8.7311042484961","31.720309479168","3.3136489339288","22.198238347458","16.845829923364","3.3576765170368","4.1283837777291","41.847469651687","41.286034458702","298.57536691819","blackout"
"51","21.229697115503","298.92179545718","295.26158472664","47059.909892099","0.051212599873155","54.615607924399","8.6919471896127","30.509521544646","-9.6733500870746","22.105833936534","14.840415659674","6.6724612265575","2.3678057116592","44.383067811866","41.977237198995","298.75625260362","blackout"
"52","22.395507081581","297.46532349385","296.04438179892","47091.326375768","0.26482908422654","54.230238471982","8.987152621332","32.561370606305","1.9177433294557","20.702655874506","16.063900058649","5.0297041540346","2.4891954458198","43.43501453625","44.782448337411","298.68128297178","blackout"
"53","19.967699187766","300.22542427817","296.35284656439","47123.963544591","0.06443323128629","56.305986491696","7.2214229961177","32.67534096387","11.621511127863","21.995283861858","13.934525749915","4.4352165724402","4.3138926565277","44.699985472824","43.530452214178","297.05423059786","blackout"
"54","20.535192695238","298.73492021647","295.41971402118","47154.933757283","0.84693979776707","55.213374776121","8.9412635643122","31.914513396848","-2.6252860880709","21.56519248757","15.173889734511","3.2425260193593","3.3382243964017","42.94811042772","43.077769768261","297.01540299492","blackout"
"55","19.297379456087","298.23882916497","296.23475806036","47185.515378288","0.24228168518228","54.40385103597","9.4450487901354","31.516923576695","-8.6388257890418","19.92990776922","15.560090669809","3.3715684585671","2.7237361174329","43.492969854609","43.691501759092","298.08970554999","blackout"
"56","21.873074741702","301.17694396669","298.05855753555","47220.961001039","0.87181827582902","56.075257487032","11.156747763983","30.076935834374","7.7797528466662","19.559305142503","16.570800227653","3.9030693699403","3.2536974930966","44.727187674068","42.72758292722","298.47174200409","blackout"
"57","20.72307614383","299.5393130993","295.05720947457","47251.188764952","2.4264989174754","55.617276503652","7.4102025693663","31.650333255993","8.9673585850224","20.668362585095","14.647058575568","2.743426796393","3.6894582032698","43.891907682958","42.97421841433","298.23906594048","blackout"
"58","18.9536633991","300.3414445458","295.16040029738","47283.084105386","-0.59999278220101","57.172138167086","8.2822621312464","31.690854353203","-7.1056778602554","19.387652683126","15.410583407149","3.4260426558211","5.6268131262182","42.105770591133","43.353149009424","300.18530405583","blackout"
"59","18.891477664466","299.16202326533","294.80059857743","47315.828518419","0.30712813984222","54.403632698884","8.3889109477869","31.113042718983","-4.7256834048553","21.290248802594","16.320587499835","2.5777826257418","4.8913178092902","40.855144282707","42.893716839005","297.36581589879","blackout"
"60","18.088582895715","298.64308347073","296.82047491706","47345.420251144","-0.34325029329697","56.925645336278","7.077837705408","31.083568207979","12.285762927677","18.629463717166","16.073965957966","3.6217988932917","3.0889769835317","42.079106275574","41.931342593435","297.11353800611","blackout"
"0","106.8243553146","323.56174428883","289.85496159318","50417.754042037","49.73485322918","61.277417963768","6.9779877026014","529.61038209365","527.30764540597","107.95175749767","15.727245205543","100.71244289425","101.08074640171","22.618219953461","59.241054937974","308.65527961071","blacksem"
"1","105.30644675781","325.73466697513","289.27785866248","50418.109079556","50.530933728619","63.748703428469","5.8896568654944","527.82042248315","527.9001895275","105.23889590701","16.501506876283","99.528706747803","100.8073267507","23.582462450045","59.910539221971","307.08987499636","blacksem"
"2","98.984512769049","324.37216761443","293.37065197337","50043.94506864","49.284764150107","61.938215056687","6.0366338225965","34.255210377817","349.43638293805","97.7271201546","16.145219369533","101.27199824838","99.976782132163","21.048165165225","58.628133797652","307.28856025512","blacksem"
"3","92.93033057798","323.33213142419","290.03470741343","49540.757221449","44.276507159692","59.984191581225","6.6542440052455","34.385140456223","84.869290981788","93.26389655697","14.897006521286","99.812284473186","98.520699844175","22.267786605942","60.221247104787","307.9175882029","blacksem"
"4","86.002626941997","323.60934552305","292.99352947489","49066.308047926","38.104962122305","60.306554667563","6.3011383327409","32.81413605062","75.754345545756","88.070214071308","16.986407911323","99.302606678818","99.216080404664","20.479896975001","61.992439175758","309.3028761549","blacksem"
"5","82.326868429503","326.0454333728","290.35618568201","48645.427602839","32.693297059811","60.726540017507","8.4450420453736","33.333000814703","5.9537852292031","82.47118093224","18.336334351443","98.632495171089","98.760417344144","22.834583974066","61.713209890776","309.83305888526","blacksem"
"6","78.098604266028","328.46031095785","292.44115266889","48279.698608364","25.774317227439","59.768894029126","7.5111267449574","33.857917735712","21.591562330442","77.158723994643","16.359752137089","94.663947884188","98.229253958103","22.16491884675","62.656636511848","311.38769436209","blacksem"
"7","72.436939056083","328.88333481197","294.12463109716","47967.195060234","20.595037469918","61.256370949406","8.5175320144081","32.586889341028","-21.158027878994","72.58554849494","16.9473202148","97.343027108843","96.420999050823","20.621934119049","64.636211431317","311.30873721981","blacksem"
"8","67.722589514634","326.69175872822","294.13433196139","47704.02845014","14.074398433167","59.990726900397","7.7970247941014","31.079984620399","-62.5176175276","70.446854232707","17.826586258667","94.285403977604","94.931856087365","16.643925658074","65.984351423601","313.48728341978","blacksem"
"9","65.311451306083","330.59385630935","293.62920569696","47618.607539749","8.8157373727558","59.766711692645","9.5423070951837","30.595725206337","-29.261919527087","64.986473611013","16.305846916456","92.8475670551","91.856647982787","14.052954200133","69.037824212668","314.01233872677","blacksem"
"10","62.351612382583","331.28776946426","294.86874735178","47580.363531558","4.8618267522923","56.601225326679","8.4875575647738","31.561229835648","-52.457258214473","63.196455279914","18.207968006673","92.100586193127","92.712081032154","13.412502602186","72.358686432033","317.75132132329","blacksem"
"11","59.944900429997","333.50720713637","294.17550165652","47541.314874635","0.26794346940487","59.344767179931","9.6642767280237","31.468817864446","-37.838730015052","59.533396402127","16.323630967353","89.107552637067","89.285630053087","7.3749747742199","74.935103119706","317.03413745519","blacksem"
"12","58.737657787913","335.59559849417","296.9240497495","47499.810391277","0.62179180205262","58.615755704281","10.447158123988","29.582773973097","-29.136265594358","57.945838997096","16.336577806703","88.316377414276","88.106097224044","8.6649420756267","75.04108372511","318.38852872835","blacksem"
"13","54.206210739479","337.33435604029","296.2142122513","47460.426603582","1.8741823577766","54.579376205619","11.060667400499","30.289188746843","-141.28805501738","55.9907150673","13.688546645296","88.292233306232","87.733434228792","7.4907921391961","79.824229151847","321.18539299469","blacksem"
"14","51.429045229533","339.25944462457","298.38690716978","47420.297404509","1.2968398757159","50.526449097812","8.9802464466909","30.4650542145","-43.455400599979","52.740957081899","16.593104330546","83.106198749776","85.772464924798","5.4357785251408","80.657415984712","320.54251952209","blacksem"
"15","53.081411508284","339.75113304279","298.21078443024","47375.052722","1.4881461827644","50.36483865839","8.084635845275","30.854022866693","0.50299145631827","50.740000047183","16.739613464363","84.512729122403","83.729131396888","3.70994301808","85.248331123138","321.37197096881","blacksem"
"16","49.552014668134","340.95092726618","297.97355710711","47236.933452135","2.7121497277821","52.172192587016","9.5774912505502","30.484780876273","0.11707607273961","48.273289009501","15.084356839121","81.396730646642","83.33061508993","2.7597632932447","85.397724861611","323.37248504555","blacksem"
"17","45.731374899179","344.60072230499","300.18178031892","47035.705334257","1.6089058716373","54.074130184221","7.1162570155217","31.228615046949","0.13767924927854","46.442616238877","18.584310915059","81.332442014386","82.736917015891","2.2082545070464","87.845710002893","325.6192462701","blacksem"
"18","44.334978770522","343.59405897388","299.40744553751","46823.646934327","1.1753810163063","51.325583476452","10.579518435793","30.462967469525","1.1616484806234","45.975614528732","16.556984318465","78.188666841358","80.794268380753","-0.0036984040311884","88.604448946862","323.58331047092","blacksem"
"19","43.127121815514","347.42273190011","300.3128547689","46601.566755032","0.65045500859199","51.499260239289","9.0963724716741","30.623228047801","-0.41151537626001","43.584546180018","16.979932616735","90.283419612344","87.539602338254","-0.50412570352003","90.26765617153","323.7658740824","blacksem"
"20","43.260833710015","347.14342880247","300.9513109178","46397.094975671","1.9043248225462","49.399707898384","8.4514570919772","30.252191211673","516.23841316939","44.055901327178","16.901920527083","99.278906665011","97.835114021125","-0.56214855817537","95.858126277335","326.26702403204","blacksem"
"21","41.30641321392","346.58299155237","300.19284798608","46216.094681568","2.0397198716187","46.681644724969","6.7380150261399","28.879554684656","-2.2016782420744","41.210833874563","18.300398556777","95.489013840916","95.068822694147","-1.0999094342472","99.526708963626","327.29698287649","blacksem"
"22","40.597867849656","349.87847282522","299.6984253956","46038.565711408","0.954278814246","44.449543401836","10.351137273912","32.338802487049","514.3025879508","38.81404114287","18.263420624721","107.1502610484","105.69001862022","-0.14806049582656","99.210525686091","328.24141844511","blacksem"
"23","38.542038120221","350.62362658432","300.41409084936","45883.800818596","1.0004611252089","46.464312002755","10.367013605113","31.320209009676","1.4377012860169","37.898664161488","16.689065500266","125.08508445747","128.11132476276","-2.6759584214056","99.788225764584","328.11852530656","blacksem"
"24","37.261147658268","351.73429521003","302.16903961057","45689.95714126","0.23687343163222","46.99141546303","8.8643419028693","28.990487479917","516.09281230502","38.346510621397","17.041312572427","108.19501721934","107.76259228296","-1.2401019031411","99.363700093033","330.35617411142","blacksem"
"25","36.150920157494","352.57683919082","299.67982781613","45461.775604234","1.6224697306834","45.209765519129","8.7900457207843","30.560355312019","515.42556029872","36.981593302318","18.605642415701","103.53522328028","101.55471227537","-0.82950542074476","100.47677492767","329.29272517353","blacksem"
"26","36.220795214826","354.58871887992","301.3402593552","45218.542593964","2.0481611023691","48.788387356856","9.2350797162983","30.397825630797","516.17515764364","35.820869115953","17.401696107486","94.473698456333","96.018735785226","-0.89617735620189","98.869070581887","330.50081682226","blacksem"
"27","36.921345721162","355.99673861629","301.62114719828","44942.71045834","0.14539708275564","49.380899220533","7.07335890272","30.743598516747","-0.00016802041172697","36.185369872678","20.381219019913","87.84822052223","89.254024359652","-1.4894322382335","99.25928151182","331.73600862672","blacksem"
"28","34.748591152112","358.74660983412","301.36037395335","44652.524935468","-0.11531920147366","45.373491788797","9.1544266617533","29.920910042899","515.75735615481","36.100909665802","19.072055534226","85.552443047371","86.046692037338","-0.011776798142512","100.20572212117","333.67329471438","blacksem"
"29","34.122870108421","358.38081848564","301.16315644144","44364.158370239","1.5245748347569","47.279386679846","8.1900458882805","28.773696871901","0.25729877298126","35.010036468429","19.160812784337","82.008255404905","81.501353593631","0.34131184121971","99.921251976868","334.49744276358","blacksem"
