"Tempo (s)","Vazao no nucleo (%)","Temperatura na perna quente (C)","Temperatura na perna fria (C)","Vazao no nucleo (kg/s)","Nivel no gerador de vapor - Faixa larga (%)","Nivel no gerador de vapor - Faixa estreita (%)","Pressao no gerador de vapor (Mpa)","Vazao de agua de alimentacao (kg/s)","Vazao de vapor (kg/s)","Vazao no circuito primario (kg/s)","Pressao no sistema primario (Mpa)","Potencia Termica (%)","Potencia Nuclear (%)","Margem de sub-resfriamento (C)","Nivel do pressurizador (%)","Temperatura media no primario (C)","acidente"
"57","106.35270217828","324.12079855262","290.55650869714","50221.238891663","48.771865943006","62.130617365307","7.8598157076549","546.36840394694","539.93066531005","105.94869301222","13.163662286201","98.532782529934","98.150298049105","8.0022039671651","28.398392125185","306.98226289332","loca"
"58","107.11582632402","325.03946411816","291.35864391097","50232.330578447","50.37437922058","63.296347801706","7.3198458677286","547.05631091154","539.11855048081","104.38858495963","14.854391538492","98.871072255382","97.905173022308","9.137579115526","26.323331978096","306.92395432521","loca"
"59","104.88134358917","324.95454230128","291.30978696236","50242.309873309","49.034706232349","61.104792193517","8.6109197771715","547.70765749995","537.87572251985","103.60927115052","14.444492958979","98.827667664953","97.119564897605","9.4800061152502","25.519158623224","307.16365051566","loca"
"60","103.11381676544","325.99642296875","291.62143507723","50250.131122361","49.320966653575","61.819484685817","7.2033209068221","546.99448068888","539.70496682751","103.99084743892","13.302913651377","99.086023267605","99.065802638533","7.1185770167968","25.282092191492","307.41799395804","loca"
"0","103.91308153309","325.12606577924","291.41087847001","50418.42175617","49.074693302375","61.158203521292","6.7467906216552","528.28748022644","526.85394946979","106.55210036967","15.97703315874","100.46658455116","98.661761630733","21.179574162762","58.355354642608","308.09246278098","mefwisem"
"1","105.25062163098","325.11109576818","291.14656695302","50418.572479546","49.53465101864","62.753873935966","6.6112924532325","527.35131916638","528.07823559398","105.50789330329","15.465220506122","99.886480487989","101.18570106326","19.729679066963","59.71771238486","306.77504689002","mefwisem"
"2","106.41785044297","325.37244208818","292.83983605648","50374.994356181","51.748928991728","61.465004307553","8.4061222292616","442.55597080296","529.45648595056","106.63871395738","15.828383715758","99.892913952956","101.58529163512","20.962121586607","58.77141395959","306.94592965346","mefwisem"
"3","105.16479241786","325.81654257454","290.73229853129","50212.825906166","50.188866836191","62.155205651659","6.9936973767601","326.77845679218","531.75316128483","105.08521616667","16.999897074566","99.430281668265","102.71313106218","22.493325912307","59.187247663848","306.03110118237","mefwisem"
"4","106.5971334906","326.44508488883","290.96010488989","49924.531922547","49.122798502312","63.219542573158","7.4900411472626","211.17160796976","535.2710633477","105.31898567363","14.82505116015","101.30111425597","99.489310094242","21.282857860796","61.076602891634","308.07424955525","mefwisem"
"5","106.42539719305","326.12301155742","290.46007162573","49512.373804761","48.808186240297","60.796004377426","7.5339778094843","98.150905907076","537.33541165979","106.13770739109","15.935054440753","99.377613938306","100.87111382019","20.345378344532","58.121702073345","307.57237429818","mefwisem"
"6","105.35526576144","324.57540210763","290.64890960956","48975.692560491","47.852225947849","62.194899666962","6.6027557256976","-0.62420931756486","538.01713057441","105.16173260555","17.298845621489","100.50132427155","99.774505351355","21.026713413769","60.485045764881","308.11570362938","mefwisem"
"7","104.37136829446","325.4905131556","292.17566525226","48392.428689173","45.728302952203","61.390286770175","7.7198010330919","0.2500338931329","533.36954297562","105.76072366176","15.739958277259","99.661864761243","99.730965066692","22.692101470388","59.362370608251","307.92633194086","mefwisem"
"8","107.14420673608","323.08942155946","292.7285240136","47802.263642937","44.359484858879","59.700791932981","7.1909217473261","-0.43466871620155","531.18778324304","105.62802677673","14.471374524351","98.771640184425","99.475330589357","24.150747535154","58.757265811499","309.39298075824","mefwisem"
"9","104.5136343276","324.47914849712","293.50420618424","47213.285212183","41.626052054405","58.236899836853","6.12335592795","-0.70317361235861","526.01688233988","106.81431155032","16.454230119332","99.632662098115","99.070349729693","24.37473633866","59.993654577176","309.24264965652","mefwisem"
"10","105.38600782138","324.22582462411","292.51754366525","46622.948748035","38.738693231733","59.115534210303","6.3060464903605","0.26640045611808","531.49300561252","104.07902787248","16.616770607517","98.98063731773","100.11957995037","24.836384604202","60.626073721871","308.60420818718","mefwisem"
"11","104.35629461943","325.0219738882","292.3616885779","46035.623851002","37.942682610052","61.546171711063","6.25513604935","-1.2177919813894","528.06987935412","104.98905487835","14.164529180339","99.022748727529","98.746326865502","24.548829954372","60.541219714662","308.41554491433","mefwisem"
"12","105.5362067944","324.72268681098","291.19456897744","45445.852961486","34.627650670265","58.480314949589","6.9928280066554","-2.3844124902848","521.25691533115","104.10248730228","16.605918565333","98.346597345735","97.089041294569","24.96310643728","61.405023916315","309.70841458008","mefwisem"
"13","105.05301430976","325.64428539247","293.98413572366","44855.158638862","34.598589219079","57.610598945409","6.9653228748993","0.66710128564909","517.27077161255","105.62510870121","16.469754578661","99.694352226086","97.655376166393","24.245319810553","60.37963778177","309.89851303791","mefwisem"
"14","105.33785946653","325.16166439869","293.834242735","44267.698127995","31.863493996032","57.626981182225","6.4585508481305","0.898765431106","528.16662720406","104.88885710501","16.020370843416","96.3632483417","98.922856762503","22.317347020767","61.407264449529","308.76978127221","mefwisem"
"15","105.00689904361","324.44664309692","295.1278320282","43679.913177038","31.904765847983","58.124986864148","9.9514892835234","0.093113900104361","509.21527389364","105.36660187076","17.799798985071","97.543583732786","97.480433234993","24.700011860697","63.008794731794","308.72589458675","mefwisem"
"16","105.89708567886","325.78638323964","294.88611694446","43098.155935805","28.77816745439","57.6479596744","9.109812962103","3.5092436402701","522.04306011086","103.62707387926","15.388216669776","96.835449116173","95.831549456136","26.237128417951","62.144141842696","310.76203680043","mefwisem"
"17","104.74995514973","326.47285014846","294.33117270748","42513.946334535","25.996173876208","57.207663630682","8.3009662266309","-0.64099640445671","520.81480458917","102.47098977242","15.3651677257","93.533395600431","95.156049733013","24.173062843255","63.307647268165","308.37979928209","mefwisem"
"18","103.45698309445","323.77049856521","294.2935746124","41930.624818127","23.192117101608","57.060973844038","7.4256579102255","-0.76342077227773","520.22109497679","103.29574754251","14.71212303262","95.64478154894","95.430584702573","25.056490031653","65.046035518647","309.56970483882","mefwisem"
"19","104.29542422042","325.16470166126","294.61280162578","41346.291384198","21.226299013326","55.445517781201","5.4178763290365","0.39357489113443","522.85292447912","105.1156822582","16.795228183591","95.496809620905","94.617014263393","23.105815638724","64.399936178862","310.99625933685","mefwisem"
"20","104.85630171788","324.07454156413","295.12332439729","40755.025401029","20.680497887938","54.834959158566","7.0301722814515","1.2206588034794","524.54972157357","103.92366636742","14.978335981816","94.321046074774","96.703963069193","26.443632056645","64.110109342505","310.34438118335","mefwisem"
"21","103.41035148992","326.55352508698","296.25969156378","40163.433936524","18.945481910384","56.607019459464","4.8094416456122","1.2682532543205","525.78374523887","104.84372959339","17.456473621947","95.857157165155","95.460137631191","24.624164523492","66.27146115603","309.83995278153","mefwisem"
"22","105.61518489393","327.30828468378","295.69525340466","39568.647788356","16.850617814481","56.691474201449","6.9364684656712","-0.21736091736265","527.77669946468","104.04374403682","14.815700548407","94.196136222944","94.706309748306","25.351046489706","65.388405306053","311.60033289999","mefwisem"
"23","104.26950028129","325.10577453289","296.05631552788","38971.957256136","13.512372364833","56.661160131636","6.6024005204963","0.14004293090858","525.98558670367","105.14631011079","16.170780856665","93.542866566377","94.803369972778","23.644248666794","65.962664622728","309.40274922978","mefwisem"
"24","105.60785016927","325.76731368189","296.80022621253","38369.530333444","11.498525224426","54.30860268281","6.6876480775316","0.95581131110029","417.78155547506","104.92903714144","15.465549026755","94.800124273668","94.07502291831","24.326704221654","67.420241086321","312.64361112896","mefwisem"
"25","103.25671300008","326.30284246945","297.65439375793","37769.278851362","10.037494160611","55.24845990445","7.9087333322883","0.64887399195417","269.80063207435","105.45927727739","15.750841156145","92.085013191698","93.168990877199","23.701052057186","66.940239985422","311.05115365644","mefwisem"
"26","106.26754866853","327.92953249386","297.20594890998","37174.620148513","4.6011134021051","53.477785192244","8.4939461122283","-0.2771464309138","253.36202709701","105.82880123341","17.242861984291","94.040169259235","93.858664671676","24.527745714866","66.275420998943","311.62288471321","mefwisem"
"27","103.74945646163","327.72782590313","296.60773459191","36603.824234313","1.233484211097","54.073028751548","7.977594251712","0.24244939100589","243.87050877598","103.81437036805","15.091410191786","91.885286542954","91.743446973373","24.094926738622","67.980648592934","311.20212419609","mefwisem"
"28","102.42652379351","326.04020999454","296.87356805332","36050.022803204","-0.87523047579463","54.015914880915","7.9322308696991","0.4167585257581","248.19069574517","103.20789441752","17.263328876972","90.688057114511","91.714401552513","24.060943114753","66.247199676213","311.08374746309","mefwisem"
"29","103.86591004171","327.95363982647","298.05985870857","35519.060456803","0.49795921130162","51.88217233573","7.3963695933668","-0.32311639596748","235.9531997907","105.32278644379","16.361139075195","90.517725850178","91.604874228815","24.036041904961","68.843679186219","311.95520752695","mefwisem"
"30","103.67143197196","325.57056778269","299.71381051633","35062.862335006","2.1094175399109","43.727691557843","5.2389159652547","0.0013190596110957","238.62712996704","104.02941254116","18.323860141834","90.74537854291","90.192287929522","21.921259392148","68.416426849501","312.61661350877","mefwisem"
"31","104.94983982599","325.90740006408","298.79668413361","34694.665275671","-0.45968627042904","39.771043550955","7.9105616456734","0.18379334256854","231.05178090126","103.98103739711","15.781033629506","88.456943823853","88.017516688221","23.785534651225","69.780261061171","313.77744829721","mefwisem"
"32","103.36360937917","327.00307976789","300.32497282626","34376.907577059","1.6285378153217","36.408310101953","8.0796524326586","1.078445866203","229.99396155739","104.10730920301","17.698957366024","88.540842592349","86.91790707486","21.608665457607","72.910267015635","312.25433399135","mefwisem"
"33","104.82698999553","328.06060985866","301.20668958034","34091.805875033","-0.13890409641482","35.595262516613","6.0920532859123","2.4970636639056","228.18734511036","104.78214334034","16.842977066263","88.172201320055","88.432721796836","23.607791498917","71.440072637821","314.73103917117","mefwisem"
"34","103.93803924399","328.37281348694","302.41489824617","33826.314665211","0.53711640264775","34.070747454237","8.0680683612684","-0.94985543935347","226.17911697835","103.18984919557","15.064407433154","88.478748343581","87.550372036184","23.789914632033","73.510148444918","314.53293651448","mefwisem"
"35","104.11697563218","329.83084838415","302.49207536943","33569.030189245","1.7322295396064","31.68129501552","7.0500321897165","-0.20956151011437","223.7024790399","102.73186332459","16.855047807019","85.841444076916","86.333965999843","23.27542155771","73.645372000103","313.43912927677","mefwisem"
"36","103.82294380307","330.08123480365","301.37558688489","33322.560065049","3.7134005418638","32.19674421916","9.1979500909549","-0.076363865531257","222.63891768805","102.27926189782","17.063542499901","85.383950223629","86.398226895915","20.276404728096","76.058728772021","315.18678003764","mefwisem"
"37","103.41275378702","329.19226089252","304.97783542265","33082.366940613","1.5085937015241","31.566159275747","7.7277180962997","-0.25601650870781","220.70933820524","101.59757684318","15.659390662292","85.158293207502","84.665963967416","20.654242689543","77.889959577586","315.4162672361","mefwisem"
"38","101.95432111212","328.19165712455","305.73624900958","32849.851856113","0.70851318382043","31.827867560881","7.949409224286","-0.28920927052553","220.16834851443","102.63826992055","16.465480769761","84.472624526476","82.74609932248","21.482705833243","80.066790808411","315.23649169567","mefwisem"
"39","101.51794669068","329.84702901825","305.65584171095","32621.15971076","0.13074771971652","30.32511465244","8.068451265669","-0.49552135567879","220.52162881792","100.80727981637","15.979056098789","83.309079830436","83.698068898529","19.659444199832","80.173064627945","317.27348340796","mefwisem"
"40","102.44520813677","330.47300380127","305.47214927613","32396.523657144","1.173657955912","29.336566680377","8.3913169940085","-0.6725975474462","220.93126187741","102.43194022414","15.744451881154","86.455133149908","83.106574205987","19.246178201879","82.706785092827","319.38821865633","mefwisem"
"41","103.58188373808","329.00913734223","308.04185836136","32170.829796123","3.6173651447629","30.475855240338","6.7714124854192","0.91011364621724","220.24236266893","102.29659284859","15.490612354368","82.442710768047","82.383015174386","17.231187002872","83.796747629216","317.59864333784","mefwisem"
"42","101.34200974387","334.19000788676","308.38111218166","31951.88468508","2.2101015173279","32.00668206243","8.6701910317915","0.96096628516205","221.48612793394","101.27991554308","17.408511584492","79.480593803005","81.403244174868","19.656927989051","84.95466043167","317.77995797833","mefwisem"
"43","102.07310594486","331.52961535834","306.28260457111","31735.549181389","3.0352817471276","28.165420434944","8.2748730126162","0.18651064081258","220.50031610913","103.53648184918","16.448901285914","77.011844079206","78.200704583202","18.974084700407","85.813884991486","320.41524441231","mefwisem"
"44","99.899502179357","331.9818511494","307.76729937762","31523.489973452","1.1022432449835","30.945182006974","8.2243587732124","-0.18116537387513","147.70531476508","99.369805131681","18.082350186975","79.700243293901","77.63458308568","18.136709794697","88.47249596025","321.61314015446","mefwisem"
"45","101.49808392656","330.34703281939","311.06992687933","31247.053652503","1.8963380788693","30.14633552045","7.8584385526772","-1.8214095832846","222.01349928397","102.5607347769","14.828602770848","78.530587430281","77.373497196416","17.098655402135","88.509393051165","325.33757802611","mefwisem"
"46","101.51191666233","334.13680970697","310.87797288004","30948.691137793","2.4827982642419","25.771657216779","9.4083662610235","0.11289514356062","514.79058238152","101.09286667425","17.611620170404","75.445812542219","74.155923663639","19.059202265905","89.847607177116","319.598458884","mefwisem"
"47","100.75364175734","330.4326598383","311.53413731604","30719.286663587","2.1720488987648","28.857092569548","8.193714327502","0.2510490818986","-0.81281939925975","101.85070836771","16.60228256122","74.294526170846","75.378175864582","15.378884834259","97.05294970626","322.06582592449","mefwisem"
"48","100.93181161034","331.3282141861","310.72735451872","30436.294007212","1.7311624722603","25.725875712311","10.954158748031","-0.74357768887794","-1.1075864343317","101.06287905404","17.633065639023","75.227054313445","76.538165782937","16.559275699989","98.534852198229","324.66245692668","mefwisem"
"49","98.096109897221","334.78523645931","311.86101704384","30156.751202958","3.7093708125619","25.386647663902","9.0125733602667","-1.8349237851755","514.07739196148","100.32045336237","16.906423244417","72.79154921452","74.085879851758","16.914016488093","97.411754922103","323.48202873263","mefwisem"
"50","100.29011348598","334.27356294794","311.6605366529","29885.532584508","4.5729745758061","27.618574096878","7.3483499943969","-0.8164800957625","-0.057509957257172","97.532817894554","15.343841274896","72.125816624853","71.814272369986","15.291831742596","99.866790735464","322.93055506174","mefwisem"
"51","100.37289948342","335.23804160727","314.6547944662","29601.135730775","1.1037104433465","27.02751890163","10.016809486685","0.81850460279761","517.04497746959","100.69198479037","16.669006463284","70.311063709711","69.56910897633","14.254473460853","100.45822733342","325.70151721365","mefwisem"
"52","99.149131313324","335.53736580062","311.8255635885","29302.801982232","-0.13787870747011","25.583956008172","7.6674117399352","0.95192655872228","515.43186683214","100.13525555971","18.418648991988","69.02940445084","69.610074855694","16.534066269324","99.877474801018","325.03558471526","mefwisem"
"53","100.34592227172","334.76995754951","314.4236810844","29047.377913259","1.9387165005896","26.117579387994","8.9160392807119","1.4456678559814","0.79551801882377","98.456656280702","17.460665087314","67.666878428142","67.87971853893","18.465489506855","99.398553648913","326.2402865637","mefwisem"
"54","99.32953888029","334.93767492876","314.93810432127","28759.545649635","1.0747918110995","26.231970519228","9.7846085268082","-0.47231705510118","0.4348676478869","97.182552722238","18.23282254484","67.028018715225","69.539715001464","21.152238019942","101.42716719216","327.01376655448","mefwisem"
"55","100.06512363403","334.18075906594","316.55500486365","28483.484013359","4.7000200588968","25.738440195801","8.4401727849113","-0.62486797327504","514.95165342098","99.079107304294","16.844906978961","67.416121726075","67.347049418973","20.846310957014","98.868441369182","327.2082677192","mefwisem"
"56","97.48021910149","335.60025804904","317.62373430448","28213.503605974","0.23191911402691","25.580543550055","7.7269811736353","1.1247822476387","514.35026997809","99.133371821989","18.181282515715","63.152380906581","66.213034415866","22.830839599692","100.41629368774","326.32495119946","mefwisem"
"57","98.541737251758","337.29226992257","317.99779187565","27969.519186889","2.6873114067143","26.083935074209","6.9360201056377","0.78611841536249","-0.16463910178659","100.43132835561","18.381009603191","62.300829608358","63.560670427558","25.709570310793","101.01821957134","328.4955421847","mefwisem"
"58","99.088189222941","335.64905335733","317.25637414902","27685.153563192","0.555755021965","24.841841878877","9.3246768115397","-1.5671660795327","-1.1017730696882","97.884118045769","20.365375282016","62.756379781064","63.54087104028","26.598325209228","99.572647355373","327.09710438606","mefwisem"
"59","100.1052430009","335.83710692737","317.23523600569","27439.846747509","3.3139096851743","24.634610451073","7.5561371229771","-1.507536915986","-0.57586379187431","98.346284602564","20.090715667773","62.117446994885","63.856752611092","29.538630583514","99.144501819105","326.68208363702","mefwisem"
"60","98.312088270402","335.71527672852","317.4892482336","27202.691986052","1.6625256816","22.715751371623","10.259310638239","-0.39613484951678","-0.083945051063621","98.194547109717","19.650264002806","59.31915537126","59.91931537153","29.131275488645","98.636382319416","328.79668728889","mefwisem"
"0","105.00073628042","324.75196994463","289.54702611303","50417.09668617","48.819372025032","62.72050448786","9.0374645027992","528.44632728967","526.71197066827","106.31959951675","15.654653886425","101.17754716539","101.23697403464","22.585253270468","60.541017052603","306.51448966913","mefwiso"
"1","105.59736972116","324.46942437168","291.0473444611","50419.081784573","52.215694368009","61.503124461662","7.116532957367","527.97784505633","527.60355182912","105.66458568585","15.297188152781","100.6251845624","100.62469889486","22.071667306484","57.695994463896","307.16029944034","mefwiso"
"2","107.62100011136","323.71353289875","290.04228325949","50375.993121762","48.727830230722","62.589825687005","6.2006061444207","441.41432083262","529.66512140165","107.30667413913","12.973041497168","100.84913926207","99.696484663176","21.907006427807","59.754703046407","308.80358063793","mefwiso"
"3","105.40209621309","324.66656849786","293.20203264103","50211.85123941","48.957428372477","63.309108215264","6.6398852506065","326.8748133795","534.61302288548","106.76825253465","16.576238616408","100.36199721995","99.358296757155","22.847962110206","59.132069186033","307.09013762343","mefwiso"
"4","104.84985276443","325.6683040744","291.23907123668","49924.787157447","48.401477985061","63.258900717181","6.7480610639246","211.4450598966","534.9391785061","104.8046415899","16.682521431441","101.11596152504","99.201172815959","22.930320040028","59.341444606325","308.61894629362","mefwiso"
"5","104.83094328197","325.51148241958","290.11637022657","49513.695781057","48.690487423242","62.419583024906","6.8135274720664","97.324533054483","536.34629394185","104.84687791322","16.679384006555","99.046180745729","100.29589286438","22.120914697285","59.718717780738","307.08016911852","mefwiso"
"6","105.30724936562","324.35677086367","291.43491259155","48976.088516633","46.838469702924","61.552780046697","7.7444304809785","0.04583478015373","540.07329210216","105.06649985093","13.454904210754","100.87155591432","102.15565936664","21.057883244956","59.112417038166","306.64060169251","mefwiso"
"7","104.87563942109","325.1439818658","293.05496690535","48392.488638927","43.858086643118","60.126053692324","7.9435756825834","0.3484091493889","533.54098175761","105.6174618883","16.714936572626","100.56764159121","100.20002876931","22.404099718592","58.222832873544","309.23363850142","mefwiso"
"8","105.00267216777","324.56819770221","292.00132152888","47801.224867563","43.163132369551","59.852878025325","7.0296854611501","-0.88572878761383","533.56151855748","105.89795914922","15.747679181235","100.23274788788","99.671669822258","22.3888543834","60.863764002909","308.90945319669","mefwiso"
"9","104.67245994418","325.66267284157","294.70136421127","47214.167397473","42.642224128846","60.251924578297","6.4944606914129","-0.38452356656131","524.67160739951","104.89158103615","16.361098117515","99.85131114269","99.008893734063","22.178427266816","59.99253144176","308.6015116009","mefwiso"
"10","104.03581996558","324.48183991458","293.06571504636","46620.69993479","40.383062734281","60.356943172087","7.5319964685504","0.090284172812437","530.71432276237","105.71452549458","17.988997054523","100.44444765827","98.948838436622","23.155655678888","60.787859397555","306.09472752748","mefwiso"
"11","104.2158427244","325.23267209884","293.99714297457","46034.372160642","36.243926757659","58.74169602438","7.566881032053","0.41539183128182","527.35725430286","102.89477922782","15.442011361063","100.19787269313","98.463978331162","25.2718717887","61.290817709022","308.47055682936","mefwiso"
"12","104.21952938195","326.15650647351","293.70048940213","45444.111026315","33.759702230569","57.664618746584","7.0574778827551","-1.0570214433428","521.94397874719","104.82945598632","17.274361083604","99.252441493","98.709863898638","25.131811264285","62.492589737003","308.37821717012","mefwiso"
"13","106.65405074146","324.97250828813","293.88702029117","44853.945527741","33.106043048501","58.490800144767","6.4528496604405","0.63893116033469","517.53525951175","105.56512585357","16.517014096832","97.283672719486","96.39036411349","26.105216141797","62.33786141381","307.95612985522","mefwiso"
"14","105.69861304672","324.39147983257","293.65583621384","44265.990858343","32.845722676525","59.861869896673","7.4103877560851","-0.077969721999272","530.05104528595","104.30633210462","16.39153502596","97.068358258231","97.174287743244","24.526432925379","61.723343613173","307.79996256156","mefwiso"
"15","102.9938128475","326.28611686523","295.02399579006","43680.414455894","30.41695767012","59.186767173763","5.9592530637413","-0.31907767660326","508.87116638656","105.59544507192","17.26132974885","96.574021824464","97.42130389369","23.946341360199","61.676133465594","309.90031164957","mefwiso"
"16","104.58001691639","325.93153148444","295.75981726348","43094.25503643","27.473256541516","58.231307145691","6.5334251652893","1.9772747641718","521.44940923109","105.40159151441","15.118421111591","97.313491483743","98.074419386533","23.603718314233","62.986460415801","311.60021682335","mefwiso"
"17","105.49718129151","324.67805582968","295.96056669239","42514.319511103","25.9112936109","58.287759301663","7.1325109914606","-1.3148375565391","518.85406978572","104.34612735952","18.134584206962","97.26266731201","95.406857886046","24.915576205553","63.689159887179","312.27346012032","mefwiso"
"18","105.31487152675","324.05232015319","294.3575236782","41929.751881454","23.003105663792","55.88556025364","6.3790521182132","1.7651490605414","523.18268862253","106.86520372827","17.365424008303","96.40650126685","94.66809860977","24.005283898842","65.440795366945","310.18827504782","mefwiso"
"19","103.00637268821","326.25652189405","294.72655908287","41343.417945967","22.280255120804","55.312633087484","5.9187375986388","1.6430497246495","521.23891807216","105.09299845454","16.394254896886","96.905587846923","96.374521365757","23.914281977435","64.171325118059","310.54762473327","mefwiso"
"20","104.27029731266","326.73359015345","296.64273554003","40754.939371017","20.940294591486","56.319848962318","5.9105499035695","0.72053966699739","523.64721114267","105.09620610486","18.897797374584","96.817503001481","95.292040483016","24.745539619407","65.023748622659","310.37200163359","mefwiso"
"21","103.7348278379","328.29397580728","293.19621850172","40164.282549674","18.372376464121","53.378616952404","7.3762791091211","0.57957693173212","526.00766476591","103.06628249138","14.989093062754","95.112683506062","94.70510267482","23.39225152773","66.23904415143","312.26730275672","mefwiso"
"22","104.44372958955","326.30764304284","295.01872786288","39568.156975302","17.491234221207","56.183070838314","6.7342727513255","-1.3175221931177","527.33969977709","105.52981793518","15.655019021877","95.355707332721","95.370676787293","25.413263581464","65.645187399021","312.10486439444","mefwiso"
"23","103.81859368508","325.69254609766","296.50382325494","38969.724358715","14.154362244316","54.710207229683","6.3055814827154","0.053390193293127","524.88256749568","105.09546920556","18.002017742152","93.198322875739","93.66287429269","22.794716001739","66.431671890332","309.7695957115","mefwiso"
"24","104.50565813253","326.22953093758","298.07738348053","38369.400054946","12.784766323273","54.107048607156","7.1186825973447","0.54955197340453","420.11167569896","104.58547042907","16.331871009269","9.8406746536686","11.573632372214","31.06443078799","61.52336365123","305.19505708713","mefwiso"
"25","105.92969138104","325.73840874884","296.31610035404","37766.422704517","7.6478436006883","53.668109228198","7.2918491219838","-0.66372110590704","294.49296052315","105.28259820442","14.670938711073","6.8859656569285","10.366303358066","37.599729241528","58.278136718956","301.01132179207","mefwiso"
"26","102.92210291748","321.40722612672","298.31467983645","37170.526758991","3.4673975087021","52.818851467872","6.948580466975","-0.37875704086114","299.87584789404","103.87155182424","14.845631009715","7.59446998807","9.4801405507209","40.26581421385","52.840026711639","298.7703256185","mefwiso"
"27","103.68852634472","317.20146895123","298.61212893161","36598.374115159","-0.50018490075832","53.573485148181","7.0006980287267","2.0823941984885","257.32004047482","105.55869026309","14.677468865164","6.3085756089343","7.8608125653864","39.59808534539","50.668378038678","299.24723478558","mefwiso"
"28","104.70720826962","312.94159254856","298.52629563207","36057.817445829","0.10011874255638","52.924591471483","7.3282640073225","-0.67354972078244","179.83231699544","104.00829496653","14.020050108011","5.1856108936245","6.2845124315032","41.134308553587","47.465766471898","295.83228803284","mefwiso"
"29","104.14730536869","308.87052387086","296.79625685619","35543.93183353","1.2317638794272","51.315481812091","7.5408452986173","1.8529878384606","287.09986379322","104.18281384958","14.70093443399","6.3041431246115","8.1628776211122","39.411914412335","46.883786335977","297.33991779308","mefwiso"
"30","106.32753324017","306.28024360182","296.8889013335","35107.019088744","0.70855563646764","44.582622330494","7.213031674035","-1.4482908064542","273.25648520237","103.21671212488","14.220049322675","7.1022485084396","8.0172295260483","41.109298183578","45.254933694165","296.07157221306","mefwiso"
"31","104.15053318184","304.56528663284","295.28976056602","34758.734297604","3.0652481390737","40.441033974489","8.265016862267","1.451591618347","173.71666600686","104.29527119143","15.02210284969","6.823517029178","5.4720138814756","41.08567022728","44.260530691554","296.97234575195","mefwiso"
"32","103.8370380111","303.0082601749","294.12229041285","34484.08884958","1.4234094235208","36.243680709775","4.457778558398","-0.48081810485743","135.19597982677","104.93643455434","14.129373867074","5.4956872732659","5.4397475633927","38.834689868722","44.411953950622","295.80502241228","mefwiso"
"33","103.15968573017","302.35461025178","293.48621023924","34284.804594528","-0.53433520648494","34.345790143921","7.7873179231933","-0.62239618591387","122.32154102577","104.14637721125","15.681601754989","5.5600545099714","4.3070083830202","41.229401384662","43.231016739781","294.17676206775","mefwiso"
"34","107.96756275804","301.07394510318","293.55337018803","34139.469765618","0.6617968962878","32.752402380124","8.1573968208421","0.54004054777618","104.98596483502","106.06950797439","12.560070928824","4.5294491891467","5.2779862004825","41.56379008345","42.400830614449","294.9199185541","mefwiso"
"35","105.4549458117","299.19453337198","293.93435726014","34022.836700983","-0.96966284678107","31.486683033789","8.7211037517653","0.61463938571723","77.824745465183","103.3922833526","13.918037869828","5.6689714721804","5.66076252079","42.244086732369","42.098958890367","295.532967127","mefwiso"
"36","104.41024782639","300.23145293664","292.94108470553","33934.593388884","-1.5856342222415","32.776193605501","7.2947556831115","-0.48654950284953","50.778957047722","104.99990651544","15.665405283121","4.1466794928785","5.2651043808982","40.23029098165","38.875482517846","293.96847495323","mefwiso"
"37","104.49521951682","296.09873813539","292.1162684005","33863.126772754","0.78995260415199","28.111930273634","7.6960392700147","-0.20858160347902","36.032220878208","105.4078942208","13.521245499417","5.2486461244295","5.3188896752071","40.054796270344","41.471575907576","295.69045487914","mefwiso"
"38","104.15126015557","296.75663560841","293.21396936866","33790.506058175","-0.34764071454079","29.172923688961","9.3271223268736","0.5014042950091","28.951040779305","106.98278749817","13.781865168495","3.7309975063923","5.9253455185207","41.568915560643","39.633308130187","293.71717291924","mefwiso"
"39","106.6732534871","295.17405360701","292.6370684932","33717.817977408","-0.0080174276060622","30.463457635629","7.7191456529255","-0.31090727418281","17.244048287005","104.45267052444","14.028319678192","4.9048480715377","3.3819287837004","40.36467761659","40.791449887084","294.87905730018","mefwiso"
"40","105.76550586962","296.29579509529","293.58825965464","33646.702026887","0.077929952682241","31.217195457401","6.6443603374175","-0.87633430385496","26.923887047632","103.78563026487","13.411119880167","4.5124507429916","4.7450281775967","41.920435819582","41.444936995878","295.49887543135","mefwiso"
"41","104.39925845663","295.28015637647","294.55107071483","33572.151493399","1.245155269997","28.513170776617","8.0117013598734","-0.42050402536981","20.180790227701","105.61326852762","12.853951445293","5.0805607418442","3.8778943385449","41.559640980264","40.053123750171","294.95623165417","mefwiso"
"42","105.34975219679","295.63389990683","291.83776297445","33499.834970815","0.044684706857486","30.230959215729","7.515637766408","-0.0027530201937149","23.576928225767","104.66764421877","15.475573467209","6.0228308587962","5.0738065753109","40.120656217073","40.874079968715","295.25314158193","mefwiso"
"43","103.65515885234","297.71796157545","292.69589215237","33430.734951625","-0.20193660870388","31.527477887356","8.4819732093878","1.2020160077244","26.682765866645","101.98008469997","13.429839069785","3.4300379243748","4.1448313892824","42.655075881223","40.76775585669","293.21692548443","mefwiso"
